id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
153,기억의 밤,Movie,2017,8.4,1시간 48분,스릴러,공포,SF,"Kang Ha-neul, Kim Moo-yul, Moon Sung-keun, Na Young-hee, Nam Myung-ryeol, Lee Na-ra",Jang Hang-jun,"새 집으로 이사 온 날 밤, 정체불명의 괴한들에게 납치된 형 유석. 동생 진석은 형이 납치된 후 매일 밤 환청과 환각에 시달리며 불안해한다. 납치된지 19일째 되는 날 돌아온 유석은 그동안의 모든 기억을 잃었다고 말한다. 하지만 돌아온 뒤로 어딘가 변해버린 유석을 의심하던 진석은 매일 밤 사라지는 형을 쫓던 중 충격적인 사실과 마주하게 되는데..."
154,낙원의 밤,Movie,2020,7.7,2시간 11분,스릴러,드라마,액션,"Um Tae-goo, Jeon Yeo-been, Cha Seung-won, Lee Ki-young, Park Ho-san, Hyun Bong-sik",Park Hoon-jung,"범죄조직의 에이스 태구는 사랑하는 누나와 조카를 의문의 교통사고로 한순간에 잃는다. 참혹한 비극의 배후에 상대 조직이 있음을 직감한 태구는 모든 것을 걸고 복수를 실행한다. 거사를 마친 태구는 몸을 숨긴 제주도에서 불법 무기상 삼촌과 단둘이 사는, 죽음의 그림자를 간직한 재연을 만나는데..."
156,라이언 일병 구하기,Movie,1998,9.2,2시간 50분,드라마,전쟁,,"Tom Hanks, Tom Sizemore, Edward Burns, Matt Damon, Barry Pepper, Adam Goldberg",Steven Spielberg,1944년 6월 6일 노르망디 상륙 작전. 오마하 해변에 대기하고 있던 병사들은 한치 앞도 내다볼 수 없는 긴장된 상황에 두려움을 감출 수 없다. 노르망디 해변을 응시하는 밀러 대위와 가장 어려운 임무를 수행해야할 두려움에 지친 그의 대원들. 몇 번의 죽을 고비를 넘기고 맡은 바 임무를 완수하지만 3형제가 전사하고 적진에서 실종된 유일한 생존자인 막내 라이언 일병을 위한 미 행정부의 특별한 임무를 맡게 된다.단 한명의 목숨을 구하기 위해 여덟 명이 위험을 감수해야할 상황에서 대원들은 과연 라이언 일병 한 명의 생명이 그들 여덟 명의 생명보다 더 가치가 있는 것인지 끊임없는 혼란에 빠지는데...
157,바이스,Movie,2018,7.8,2시간 13분,코미디,드라마,역사,"Christian Bale, Amy Adams, Steve Carell, Sam Rockwell, Shea Whigham, Eddie Marsan",Adam McKay,"미국 행정부 역사를 통틀어 가장 강력한 권력을 행사한 부통령이자 네오콘의 상징적인 인물이었던 딕 체니. 그의 의중에 대해서는 거의 알려진 바 없다. 영화는 예일대학교를 중퇴하고 전기설비공으로 일하던 알코올중독자 청년이 어떻게 대기업 CEO에서 펜타곤 수장을 거쳐 미국 부통령이 되었는지, 또 부통령 재임 시절 그가 내린 결정이 세계에 얼마나 치명적인 변화를 가져왔는지를 쫓는다. 딕 체니와 모종의 관계가 있다고 고백하는 내레이터의 정체가 호기심을 자극하는 가운데, 권력자들의 부침, 권력의 이면을 목격하며 점점 더 괴물이 되어가는 한 정치인의 초상이 펼쳐진다."
158,캐치 미 이프 유 캔,Movie,2002,8.8,2시간 21분,드라마,범죄,,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams",Steven Spielberg,"1965년, FBI를 발칵 뒤집는 사건이 발생한다. 파일럿을 가장해 모든 비행기에 무임승차는 기본, 50개 주 은행을 순회하며 무려 140만 달러를 횡령한 희대의 사기꾼이 나타난 것. 21년 경력의 FBI 최고의 요원 칼 핸러티가 프랭크의 뒤를 쫓고, 드디어 프랭크의 호텔방을 덮친다. 하지만 칼과 마주친 프랭크는 정부 비밀요원으로 둔갑, 증거물을 챙긴다며 위조수표를 챙겨 들고 여유롭게 빠져나온다. 뒤늦게 자신이 속았음을 깨달은 칼은 자존심 회복을 결심한다. 그리고 마침내 찾은 프랭크의 가족. 하지만 자신을 속인 프랭크가 겨우 17살의 고등학생이라는 사실을 알게 되는데..."
159,터미네이터 2: 심판의 날,Movie,1991,9.1,2시간 17분,스릴러,액션,SF,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Earl Boen, Joe Morton",James Cameron,"미래, 인류와 기계의 전쟁은 계속 되는 가운데 스카이넷은 인류 저항군 사령관 존 코너를 없애기 위해 액체 금속형 로봇인 T-1000(로버트 패트릭)을 과거의 어린 존 코너에게로 보낸다. 형태의 변신과 자가 치유까지 가능한 T-1000에 대항하고 존 코너를 지키기 위해 인류 저항군은 T-101(아놀드 슈왈제네거)을 과거로 급파한다. 미래의 인류 운명을 쥔 어린 존 코너, 그를 구해내지 않으면 인류의 미래는 없다. 반드시 제거해야 하는 스카이넷의 T-1000은 거침없이 존 코너 일행을 위협하며 숨가쁜 추격을 시작하는데..."
163,판의 미로: 오필리아와 세개의 열쇠,Movie,2006,8.7,1시간 58분,판타지,전쟁,드라마,"Ivana Baquero, Maribel Verdú, Sergi López, Doug Jones, Ariadna Gil, Álex Angulo",Guillermo del Toro,"먼 옛날 인간들은 모르던 지하 왕국, 행복과 평화로 가득 찬 환상의 세계에 공주가 있었다. 햇빛과 푸른 하늘이 그리웠던 공주는 인간 세계로의 문을 열고 만다. 하지만 너무나 눈부신 햇살에 공주는 기억을 잃은 채로 죽어갔다. 꿈 많은 소녀 오필리아는 만삭인 엄마와 함께 군인인 새아버지의 부대 저택으로 이사를 간다. 하지만 자신을 못마땅해 하는 냉혹한 새아버지에게 두려움을 느끼는 데다, 신비한 숲으로 둘러싸인 저택의 이상한 분위기에 잠을 못 이루던 오필리아에게 요정이 나타난다. 신비로운 모습에 이끌린 오필리아는 요정을 따라 미로로 들어가게 되고 거기서 판이라는 기괴한 요정을 만나는데..."
166,승리호,Movie,2021,7.8,2시간 16분,SF,드라마,판타지,"Song Joong-ki, Kim Tae-ri, Yoo Hae-jin, Jin Sun-kyu, Richard Armitage, Kim Moo-yul",Jo Sung-hee,"2092년, 지구는 병들고 우주 위성궤도에 인류의 새로운 보금자리인 UTS가 만들어졌다. 돈 되는 일이라면 뭐든 하는 조종사 태호, 과거 우주 해적단을 이끌었던 장선장, 갱단 두목이었지만 이제는 기관사가 된 타이거 박, 평생 이루고 싶은 꿈을 가진 작살잡이 로봇 업동이, 이들은 우주쓰레기를 주워 돈을 버는 청소선 승리호의 선원들이다. 어느 날 사고 우주정을 수거한 승리호는 그 안에 숨어있던 대량살상무기로 알려진 인간형 로봇 도로시를 발견한다. 돈이 절실한 선원들은 도로시를 거액의 돈과 맞바꾸기 위한 위험한 거래를 계획하는데..."
168,1987,Movie,2017,8.6,2시간 9분,드라마,스릴러,,"Kim Yoon-seok, Ha Jung-woo, Yoo Hae-jin, Kim Tae-ri, Park Hee-soon, Lee Hee-jun",Jang Joon-hwan,"1987년 1월, 경찰 조사를 받던 스물두 살 대학생이 사망한다. 박처장의 주도 하에 경찰은 시신 화장을 요청하지만, 사망 당일 당직이었던 최검사는 이를 거부하고 부검을 밀어붙인다. 단순 쇼크사인 것처럼 거짓 발표를 이어가는 경찰. 그러나 현장에 남은 흔적들과 부검 소견은 고문에 의한 사망을 가리키고, 사건을 취재하던 윤기자는 물고문 도중 질식사를 보도한다. 한편, 교도소에 수감된 조반장을 통해 사건의 진상을 알게 된 교도관 한병용은 이 사실을 수배 중인 재야인사에게 전달하기 위해 조카인 연희에게 위험한 부탁을 하게 되는데..."
169,가디언즈,Movie,2012,8.2,1시간 37분,액션,가족,애니메이션,"Chris Pine, Alec Baldwin, Jude Law, Isla Fisher, Hugh Jackman, Dakota Goyo",Peter Ramsey,"크리스마스 이브 착한 아이들에게 선물을 가져다 주는 산타클로스 ‘놀스’, 부활절이면 색색깔의 달걀을 곳곳에 숨겨놓는 부활절 토끼 ‘버니’, 밤 사이 빠진 이를 가져가는 대신 동전을 남겨두는 이빨요정 ‘투스’ 그리고 동화 같은 환상적인 꿈을 선사하는 잠의 요정 ‘샌드맨’ 전세계 모든 아이들의 꿈과 희망, 상상력을 지켜주는 이들은 ‘가디언즈’라 불린다. 하지만 두려움을 심어주는 악몽의 신 ‘피치’가 깨어나자 이들은 모든 것을 잃을 최대의 위기를 맞게 된다. 그리고 그에 맞서기 위한 새로운 가디언으로 무엇이든 얼리고 눈을 내리는 능력을 지닌 ‘잭 프로스트’가 선택되고, 놀스, 버니, 투스, 샌드맨, 그리고 잭 프로스트 다섯 명의 가디언즈는 막강한 힘으로 전세계를 지배하려는 ‘피치’에 맞서 최후의 대결에 나서는데…"
171,트와일라잇,Movie,2008,6.6,2시간 2분,판타지,드라마,로맨스,"Kristen Stewart, Robert Pattinson, Billy Burke, Taylor Lautner, Ashley Greene, Peter Facinelli",Catherine Hardwicke,"17세의 평범한 고등학생 소녀 ‘벨라’는 집안 사정으로 워싱턴 주 포크스에 있는 아빠의 집으로 이사를 온다. 전학 첫날, ‘벨라’는 냉담하지만 자신을 무장 해제시킬 정도로 잘생긴 ‘에드워드’와 마주치고, 전율과 두려움 넘치는 인생의 전환을 맞이한다. ‘에드워드’와 돌이킬 수 없는 사랑에 빠져든 ‘벨라’. 하지만 ‘에드워드’와 그의 가족이 뱀파이어 일족이라는 사실을 알게 되고, 예기치 못한 운명에 빠져든다."
175,세 얼간이,Movie,2009,9,2시간 50분,드라마,코미디,,"Aamir Khan, R. Madhavan, Sharman Joshi, Kareena Kapoor Khan, Boman Irani, Omi Vaidya",Rajkumar Hirani,"천재들만 간다는 일류 명문대 ICE, 성적과 취업만을 강요하는 학교를 발칵 뒤집어 놓은 대단한 녀석 란초! 아버지가 정해준 꿈, ‘공학자’가 되기 위해 정작 본인이 좋아하는 일은 포기하고 공부만 하는 파파보이 파르한! 찢어지게 가난한 집, 병든 아버지와 식구들을 책임지기 위해 무조건 대기업에 취직해야만 하는 라주! 친구의 이름으로 뭉친 ‘세 얼간이’! 삐딱한 천재들의 진정한 꿈을 찾기 위한 세상 뒤집기 한판이 시작된다!"
183,이스케이프 룸,Movie,2019,7.3,1시간 40분,공포,스릴러,SF,"Taylor Russell, Logan Miller, Deborah Ann Woll, Jay Ellis, Nik Dodani, Tyler Labine",Adam Robitel,"거액의 상금이 걸린 방탈출 게임에 초대된 6명의 사람들. 성별, 연령, 출신도 모두 다른 이들은 오직 초대장만을 가지고 세계 최고의 방탈출 게임 회사 ‘미노스’에 모인다. 하지만 초대자는 나타나지 않고, 예고도 없이 시작되는 게임. 불태워 죽일 듯이 순식간에 방안의 온도가 상승하고 6명의 참가자는 탈출하기 위해 단서를 찾기 시작한다. 죽음의 공포 속에서 아슬아슬하게 다음 방으로 넘어간 참가자들은 오븐 룸, 아이스 룸, 업사이드다운 룸, 포이즌 룸, 일루전 룸, 크러쉬 룸을 거치며 이것이 평범한 게임이 아니란 걸 알게 되는데…"
188,수어사이드 스쿼드,Movie,2016,6.7,2시간 3분,판타지,액션,범죄,"Will Smith, Jared Leto, Margot Robbie, Joel Kinnaman, Viola Davis, Jai Courtney",David Ayer,"슈퍼맨의 사후, 점점 늘어가는 메타휴먼들에 국가적 위기를 느낀 아만다 월러 국장은 빌런들로 팀을 만들어 국가 위기상황에 대처하겠다는 계획을 세운다. 고고학자인 Dr. 준의 몸에 기생하게 된 마녀 인챈트리스는 자신의 심장을 차지한 월러국장의 말을 거역할 수 없다. 월러국장은 인챈트리스의 힘을 이용하여 수어사이드 스쿼드를 통제, 혹시 있을 메타휴먼에 대항하려 한다. 하지만 인챈트리스는 혼란을 틈타 도망쳐 오빠의 봉인을 풀고 그와 함께 이 세계를 멸망시키려 한다. 결국 수어사이드 스쿼드가 인챈트리스와 그의 오빠를 저지하기 위해 투입되는데..."
189,메멘토,Movie,2000,9,1시간 53분,스릴러,,,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior, Russ Fega, Jorja Fox",Christopher Nolan,"전직 보험 수사관이었던 레너드에게 기억이란 없다. 자신의 아내가 강간당하고 살해되던 날의 충격으로 기억을 10분 이상 지속시키지 못하는 단기 기억상실증 환자가 되었던 것이다. 그가 마지막으로 기억하고 있는 것은 자신의 이름이 레너드 셸비 라는 것과 아내가 강간당하고 살해당했다는 것, 그리고 범인은 존 G 라는 것이 전부. 레너드는 자신의 가정을 파탄 낸 범인을 찾기 위한 방법으로 메모와 문신을 사용하게 된다. 하지만 진실에 다가갈수록 자신의 기억, 주위 사람들에 대한 의심이 갈수록 커져만 가는데..."
190,리틀 포레스트,Movie,2018,7.9,1시간 43분,드라마,,,"Kim Tae-ri, Moon So-ri, Ryu Jun-yeol, Jin Ki-joo, Jun Guk-hyang, Park Won-sang",Yim Soon-rye,"서울에서 임용고시를 준비하던 혜원은 어느 겨울, 문득 짐을 챙겨 고향 미성리로 향한다. 집에 도착한 그녀가 가장 먼저 한 일은 꽝꽝 언 땅에 묻힌 배추를 꺼내 얼큰한 배춧국을 끓여먹는 것. 그날부터 혜원의 자급자족 농촌 라이프가 시작된다. 잠깐 쉬다가 금방 올라갈 거라고 믿었지만, 계절은 겨울로 시작해 봄, 여름, 가을을 거쳐 다시 겨울로 순환한다. 평생 마을을 떠나본 적 없는 그녀의 친구 은숙, 대기업에 다니다 귀촌해 농사꾼이 된 또 다른 친구 재하가 혜원과 함께다. 혜원은 친구들과 시간을 보내거나 직접 가꾼 작물로 요리를 해먹으며 지친 몸과 마음을 치유한다."
192,디파티드,Movie,2006,9.1,2시간 33분,스릴러,범죄,드라마,"Jack Nicholson, Leonardo DiCaprio, Matt Damon, Mark Wahlberg, Vera Farmiga, Martin Sheen",Martin Scorsese,남부 보스턴 매사추세츠 주 경찰청은 프랭크 코스텔로가 이끄는 막강한 세력을 지닌 보스턴 최대 범죄조직망을 일망타진하기 위해 신참 경찰 빌리 코스티건을 조직에 침투시킨다. 빌리가 경찰 뱃지를 반납하고 보스턴 길거리를 떠돌다 코스텔로의 신임을 얻기 위해 애쓰는 동안 또 다른 신참 콜린 설리반은 경찰청 내에서 승승장구하여 특별 수사반에 배치된다. 특별 수사반의 임무 역시 코스텔러를 제거하는 것. 그러나 사실 콜린은 경찰청에 투입된 코스텔로의 첩자. 경찰청의 동태를 사전에 코스텔로에게 알리는 게 그의 진짜 임무였던 것이다.
193,미드나잇 인 파리,Movie,2011,8.3,1시간 34분,판타지,코미디,로맨스,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy, Michael Sheen, Nina Arianda",Woody Allen,"약혼녀 이네즈와 파리로 여행 온 소설가 길. 파리의 화려함을 즐기고 싶어하는 이네즈와 달리 그곳의 낭만을 좋아하는 길은 홀로 파리의 밤거리를 산책하게 된다. 12시를 알리는 종이 울리는 순간 홀연히 나타난 클래식 푸조에 올라탄 길이 도착한 곳은 놀랍게도 1920년대 파리. 그 곳에서 그는 평소에 동경하던 헤밍웨이, 피카소, 달리 등 전설적 예술가들과 친구가 되어 매일 밤 꿈 같은 시간을 보낸다. 어느 날 헤밍웨이와 피카소의 연인 애드리아나를 만나게 된 길은 예술과 낭만을 사랑하는 매혹적인 그녀에게 빠져들게 되는데..."
194,센과 치히로의 행방불명,Movie,2001,9.4,2시간 2분,가족,판타지,애니메이션,"Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naitō, Yasuko Sawaguchi, Tatsuya Gashūin",Hayao Miyazaki,평범한 열 살 짜리 소녀 치히로 식구는 이사 가던 중 길을 잘못 들어 낡은 터널을 지나가게 된다. 터널 저편엔 폐허가 된 놀이공원이 있었고 그곳엔 이상한 기운이 흘렀다. 인기척 하나 없는 이 마을의 낯선 분위기에 불길한 기운을 느낀 치히로는 부모님에게 돌아가자고 조르지만 부모님은 호기심에 들떠 마을 곳곳을 돌아다니기 시작한다. 어느 음식점에 도착한 치히로의 부모님은 그 곳에 차려진 음식들을 보고 즐거워하며 허겁지겁 먹어대다가 돼지로 변해버린다. 겁에 질려 당황하는 치히로에게 낯선 소년 하쿠가 나타나 빨리 이곳을 나가라고 소리치는데...
201,빽 투 더 퓨쳐,Movie,1985,9.2,1시간 56분,SF,코미디,,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover, Thomas F. Wilson, Claudia Wells",Robert Zemeckis,"마티 맥플라이(마이클 J. 폭스)는 평범한 고등학생이다. 그런데 평소 친하게 지내던 괴상한 발명가 에메트 브라운 박사(크리스토퍼 로이드)가 스포츠카 드로리안을 개조해 타임머신을 만들고, 뜻밖의 사고로 브라운 박사가 테러범들에게 총을 맞고 위험해진 상황에서 마티는 30년 전으로 가게 된다. 극장 간판에는 2류 배우인 로널드 레이건이 보이고 청년인 아버지와 어머니를 보게 된다. 젊은 아버진 멍청하고, 어머니는 미래의 아들인 마티를 좋아해 야단이다. 마티가 미래로 가는 것을 도와 줄 사람은 30년 전인 젊은 브라운 박사뿐인데..."
203,너의 이름은.,Movie,2016,9.4,1시간 46분,드라마,애니메이션,판타지,"Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuki, Nobunaga Shimazaki, Kaito Ishikawa",Makoto Shinkai,"시골에 사는 소녀 미츠하(가미시라이시 모네)는 어느 날 잠에서 깬 후 자신의 몸이 남자로 바뀐 걸 알게 된다. 같은 시간, 도쿄에 사는 소년 타키(가미키 류노스케) 역시 이 기이한 상황을 겪고 있다. 낯선 가족, 낯선 친구들, 낯선 풍경들... 서로에게 이어진 끈을 알게 된 둘은 둘만의 규칙을 정하고 점차 상황을 받아들이기 시작한다. 서로에게 남긴 메모를 확인하며 점점 친구가 되어가는 타키와 미츠하. 언제부턴가 더 이상 몸이 바뀌지 않자 자신들이 특별하게 이어져있었음을 깨달은 타키는 미츠하를 만나러 가는데..."
209,공각기동대 : 고스트 인 더 쉘,Movie,2017,6.9,1시간 47분,SF,범죄,드라마,"Scarlett Johansson, Takeshi Kitano, Michael Pitt, Pilou Asbæk, Chin Han, Juliette Binoche",Rupert Sanders,"인공지능 로봇을 신체에 접목해 삶을 연장시키는 사이버 기술이 발달하며 인간과 로봇의 경계가 무너진 가까운 미래, 강력 범죄와 테러 사건을 담당하는 엘리트 특수부대 섹션9. 인간과 인공지능이 결합해 탄생한 특수요원이자 섹션9을 이끄는 메이저(스칼렛 요한슨)는 세계를 위협하는 음모를 지닌 범죄 테러 조직을 저지하라는 임무를 받는다. 첨단 사이버 기술을 보유한 한카 로보틱스를 파괴하려는 범죄 테러 조직을 막기 위해 엘리트 특수부대 섹션9이 나서기 시작하고, 사건을 깊이 파고들수록 메이저는 자신의 과거와 존재에 대한 의문을 갖게 되는데..."
210,배트맨 비긴즈,Movie,2005,8.8,2시간 20분,드라마,액션,범죄,"Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy",Christopher Nolan,"브루스 웨인은 어린 시절, 부모님이 길거리에서 피살되는 것을 눈 앞에서 지켜본 후 죄의식과 분노로 늘 고통 받는다. 복수의 욕망과 부모님의 가르침 사이에서 갈등하던 그는 악을 물리칠 방법을 터득하기 위해 고담시를 떠나 홀로 세상을 유랑하던 중 듀커드라는 수수께끼의 인물을 만나 가름침을 받고, 듀커드는 브루스에게 어둠의 사도들에 가입하라는 제안을 한다. 듀커드가 속해있는 어둠의 사도들은 라스 알 굴이 이끄는 범죄 소탕 조직. 그러나 브루스는 눈에는 눈, 이에는 이라는 강경책으로 응징하는 이들의 방법이 자신과는 맞지 않음을 깨닫고 고담시로 돌아온다."
214,쥬라기 월드,Movie,2015,7.7,2시간 4분,SF,스릴러,액션,"Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Nick Robinson, Vincent D'Onofrio, BD Wong",Colin Trevorrow,"쥬라기 공원 사건에서 22년이 지난 후, 이슬라 누블라에서는 새로 열린 쥬라기 공원이 정상적으로 영업 중이다. 유전자 조작으로 탄생한 공룡들을 앞세운 쥬라기 월드는 지상 최대의 테마파크로 자리잡는다. 하지만 유전공학자들이 그 동안의 연구를 바탕으로 탄생시킨 새로운 유전자 조작 하이브리드 공룡들은 지능과 공격성을 끝없이 진화시키며 인간의 통제를 벗어날 조짐을 보인다. 한편 오랫동안 벨로시랩터를 연구해온 오웬 그래디(크리스 프랫)는 이런 시도에 반대하고, 그가 예상한 대로 이 하이브리드 공룡이 탈출하면서 공원은 아수라장이 되는데..."
219,부산행,Movie,2016,8.5,1시간 58분,공포,스릴러,액션,"Gong Yoo, Jung Yu-mi, Ma Dong-seok, Choi Woo-shik, Ahn So-hee, Kim Su-an",Yeon Sang-ho,"별거 중인 펀드 매니저 석우는 소원해진 딸 수안의 생일 소원을 들어주기 위해 아내가 있는 부산행 KTX에 오른다. 이내 열차는 좀비의 침투와 감염으로 아수라장으로 변하고, 전국적 재난 뉴스를 차내에서 접한 승객들의 생존가능성은 유일하게 초기 대응에 성공한 도시 부산까지 살아남은 채 도착할 수 있느냐에 달리게 된다. 열차에 몸을 실은 석우와 딸 수안, 상화와 성경 커플, 고등학생 영국, 진희, 그리고 노숙자와 중년의 비즈니스맨 용석은 감염된 사람들의 공격을 피해 열차 안에서 사투를 벌인다."
221,귀멸의 칼날 극장판 무한열차편,Movie,2020,9.4,1시간 57분,판타지,애니메이션,공포,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Satoshi Hino, Takahiro Sakurai",Haruo Sotozaki,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데..."
225,엑시트,Movie,2019,7.8,1시간 43분,코미디,액션,,"Cho Jung-seok, Yoona, Goh Doo-shim, Park In-hwan, Kim Ji-young, Kang Ki-young",Lee Sang-geun,"대학교 산악 동아리 에이스 출신이지만 졸업 후 몇 년째 취업 실패로 눈칫밥만 먹는 용남은 온 가족이 참석한 어머니의 칠순 잔치에서 연회장 직원으로 취업한 동아리 후배 의주를 만난다. 어색한 재회도 잠시, 칠순 잔치가 무르익던 중 의문의 연기가 빌딩에서 피어 오르며 피할 새도 없이 순식간에 서울 도심은 유독가스로 뒤덮여 일대혼란에 휩싸이게 된다. 용남과 의주는 산악 동아리 시절 쌓아 뒀던 모든 체력과 스킬을 동원해 탈출을 향한 기지를 발휘하기 시작하는데…"
226,맨 인 블랙 3,Movie,2012,7.5,1시간 46분,SF,액션,코미디,"Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement, Emma Thompson, Michael Stuhlbarg",Barry Sonnenfeld,"알 수 없는 사건으로 현실이 뒤바뀌고 외계인의 공격으로 위험에 빠진 지구. 게다가 MIB 소속 베테랑 요원 ‘케이(토미 리 존스)’는 하룻밤 사이에 감쪽같이 사라진다. 모든 것을 원래대로 되돌릴 수 있는 사건의 열쇠를 쥐고 있는 유일한 사람은 ‘케이’뿐인데… 사라진 파트너를 찾고 그동안 감춰졌던 우주의 비밀을 캐내기 위해 ‘제이(윌 스미스)’요원은 과거로 위험한 시간여행을 떠나게 되고, 그 곳에서 심하게 젊은(?) ‘케이(조쉬 브롤린)’와 마주하게 된다. 이제 이 둘은 24시간 안에 우주의 비밀을 풀고 현재로 돌아와야만 하는 MIB 사상 최고의 미션에 도전하게 되는데!"
227,먼 훗날 우리,Movie,2018,8.2,2시간 0분,드라마,로맨스,,"Jing Boran, Zhou Dongyu, Tian Zhuangzhuang, Qu Zheming, Shi Yufei, Liu Qiheng",René Liu,"2007년 춘절, 귀향하는 기차에서 처음 만나 친구가 된 ‘린젠칭’(정백연)과 ‘팡샤오샤오’(주동우). 베이징에서 함께 꿈을 나누며 연인으로 발전하지만, 현실의 장벽 앞에 결국 가슴 아픈 이별을 하게 된다. 10년이 흐른 후, 두 사람은 북경행 비행기에서 운명처럼 재회하고 지난 시간들을 돌아보며 추억을 이야기하기 시작하는데…"
228,베이비 드라이버,Movie,2017,8.4,1시간 53분,범죄,드라마,음악,"Ansel Elgort, Kevin Spacey, Lily James, Jon Hamm, Jamie Foxx, Eiza González",Edgar Wright,"베이비(앤설 엘고트)는 탈출 전문 드라이버다. 은행 강도 등 범죄의 설계자인 박사(케빈 스페이스)에게 약점이 잡혀 일을 하고 있지만 손을 씻고 새로운 생활을 꿈꾼다. 어린 시절 교통사고를 당해 청력에 이상이 생긴 베이비는 이어폰을 끼고 음악을 들으며 안정을 유지한다. 어느 날 자주 가는 식당에서 종업원인 데보라(릴리 제임스)를 만나 마음을 나누는 베이비. 하지만 마지막인 줄 알았던 범죄는 그의 발목을 놓아주지 않고 배츠(제이미 폭스), 버디(존 햄), 달링(에이사 곤살레스)과 함께 최후의 한탕을 준비한다."
229,쥬만지: 새로운 세계,Movie,2017,7.7,1시간 59분,판타지,액션,코미디,"Dwayne Johnson, Jack Black, Kevin Hart, Karen Gillan, Nick Jonas, Bobby Cannavale",Jake Kasdan,"학교 창고를 청소하다가 낡은 ‘쥬만지’ 비디오 게임을 발견한 네 명의 아이들. 게임 버튼을 누르는 순간 화면 속으로 빨려 들어가버렸다! 거대한 몸집의 고고학자 닥터 브레이브스톤(드웨인 존슨)으로 변한 공부벌레 스펜서, 슈퍼 여전사 루비 라운드하우스(카렌 길런)가 된 운동신경 제로 마사, 저질체력의 동물학 전문가 무스 핀바(케빈 하트)가 된 예비 풋볼선수 프리지, 중년의 지도 연구학 교수 셸리 오베론(잭 블랙)으로 변해버린 SNS 중독 퀸카 베서니까지. 이들은 자신의 아바타가 가진 능력으로 게임 속 세계를 구하는 미션을 수행하고 현실로 돌아가야만 하는데…."
230,더 킹,Movie,2017,7.7,2시간 14분,범죄,다큐멘터리,액션,"Jo In-sung, Jung Woo-sung, Bae Sung-woo, Kim Ah-joong, Ryu Jun-yeol, Kim Eui-sung",Han Jae-rim,"권력의 정점에 서고픈 검사, 무소불위 권력을 쥐고 폼 나게 살고 싶었던 태수는 우여곡절 끝에 권력의 설계자 한강식을 만나 핵심 라인을 타고 승승장구 하게 된다. 정권이 교체되는 중요한 시기, 새로운 판을 짜며 기회를 노리던 이들 앞에 예상치 못한 위기가 닥치는데… 정의 따윈 헌신짝처럼 내다버린 그에게 지금 날아오는 것은 필연의 부메랑인가."
232,트랜스포머: 사라진 시대,Movie,2014,6.6,2시간 45분,SF,액션,,"Mark Wahlberg, Stanley Tucci, Nicola Peltz, Jack Reynor, Titus Welliver, Kelsey Grammer",Michael Bay,"시카고에서 벌어진 오토봇과 디셉티콘의 전투로 인해 수많은 사상자가 발생하고 도시가 처참하게 파괴되자 정부는 일부 오토봇을 제외한 트랜스포머에 대해 체포령을 내린다. 시카고 사태, 5년 후 대부분의 디셉티콘이 처벌되고 오토봇 역시 모습을 감춘 상황, 엔지니어 케이드 예거는 우연히 폐기 직전 고물차로 변해있던 옵티머스 프라임을 깨우게 된다. 그리고 그의 생존이 알려지자 옵티머스 프라임을 노리고 있던 어둠의 세력 역시 모습을 드러내기 시작한다. 전세계를 새로운 위협에 몰아넣을 거대한 음모, 사상 최대 가장 강력한 적에 맞서 옵티머스 프라임과 오토봇 군단은 목숨을 건 대결에 나서는데..."
